Nest_ID,Year_located,Julian_start,Julian_end,UTM_datum_zone,maxTmax_C,meanTmax_C,maxPpt_mm,meanPpt_mm
EMPAID_NCW-D10A_2013,2013,157,158,NAD83 11N,29.555999755859375,28.328999519348145,0,0
EMPAID_NCW-D10A_2013,2013,158,161,NAD83 11N,29.555999755859375,28.853500366210938,0,0
EMPAID_NCW-D10A_2013,2013,161,164,NAD83 11N,29.565000534057617,26.972500324249268,0.5120000243186951,0.12800000607967377
EMPAID_NCW-D10A_2013,2013,164,165,NAD83 11N,23.95800018310547,21.48799991607666,0.8989999890327454,0.7055000066757202
EMPAID_NCW-D10A_2013,2013,165,169,NAD83 11N,30.586000442504883,24.6197998046875,0.8989999890327454,0.17979999780654907
EMPAID_NCW-D10A_2016,2016,180,180,NAD83 11N,34.435001373291016,34.435001373291016,0,0
EMPAID_NCW-D10A_2016,2016,180,182,NAD83 11N,35.33599853515625,34.645999908447266,0,0
EMPAID_NCW-D10A_2016,2016,182,189,NAD83 11N,35.33599853515625,29.555874347686768,0,0
EMPAID_NCW-D10A_2016,2016,189,194,NAD83 11N,26.961999893188477,21.4478333791097,19.57699966430664,4.000166599949201
EMPAID_NCW-D10A_2016,2016,194,196,NAD83 11N,25.527000427246094,21.981333414713543,0.4749999940395355,0.3096666634082794
EMPAID_NCW-D10A_2016,2016,196,202,NAD83 11N,29.948999404907227,28.31100000653948,0.45399999618530273,0.0648571423121861
EMPAID_NCW-D10A_2017,2017,139,139,NAD83 11N,15.704999923706055,15.704999923706055,0.39899998903274536,0.39899998903274536
EMPAID_NCW-D10A_2017,2017,139,142,NAD83 11N,22.40999984741211,19.05674982070923,0.8029999732971191,0.49424999207258224
EMPAID_NCW-D10A_2017,2017,142,150,NAD83 11N,28.016000747680664,22.838444497850205,2.0739998817443848,0.28688887423939174
EMPAID_NCW-D10A_2017,2017,150,158,NAD83 11N,29.31599998474121,25.473888821072048,6.849999904632568,1.5101110968324873
EMPAID_NCW-D10A_2017,2017,158,161,NAD83 11N,31.051000595092773,23.80900001525879,4.706999778747559,1.6809999346733093
EMPAID_NCW-D10A_2017,2017,161,167,NAD83 11N,20.118000030517578,16.725714411054337,4.748000144958496,2.7871428557804654
EMPAID_NCW-D10A_2017,2017,167,170,NAD83 11N,24.104000091552734,20.518499851226807,3.375999927520752,1.503499984741211
EMPAID_NCW-D10A_2017,2017,170,173,NAD83 11N,31.66200065612793,28.214500427246094,0.5709999799728394,0.14274999499320984
EMPAID_NCW-E03A_2017,2017,164,164,NAD83 11N,14.133000373840332,14.133000373840332,3.6640000343322754,3.6640000343322754
EMPAID_NCW-E03A_2017,2017,164,167,NAD83 11N,17.69499969482422,14.67550015449524,5.328999996185303,2.2482500076293945
EMPAID_NCW-E03A_2017,2017,167,172,NAD83 11N,29.517000198364258,21.599833170572918,5.711999893188477,2.2049999634424844
EMPAID_NCW-E03A_2017,2017,172,174,NAD83 11N,29.517000198364258,25.57099978129069,0,0
EMPAID_NCW-E03A_2017,2017,174,177,NAD83 11N,30.575000762939453,26.097000122070313,1.340000033378601,0.663750022649765
EMPAID_NCW-E03A_2017,2017,177,181,NAD83 11N,30.753999710083008,26.642599868774415,5.076000213623047,1.732800054550171
EMPAID_NCW-E03A_2017,2017,181,187,NAD83 11N,32.55099868774414,28.795285361153738,1.1019999980926514,0.15742857115609304
EMPAID_NCW-E03A_2017,2017,187,191,NAD83 11N,34.097999572753906,33.383599853515626,0,0
EMPAID_NCW-E03A_2017,2017,191,193,NAD83 11N,33.10900115966797,29.562333424886067,0,0
EMPAID_NCW-E03A_2017,2017,193,198,NAD83 11N,33.9640007019043,30.526333491007488,2.0360000133514404,0.5150000055631002
EMPAID_NCW-E03A_2017,2017,198,199,NAD83 11N,28.405000686645508,28.36299991607666,0,0
EMPAID_NCW-G02A_2019,2019,169,169,NAD83 11N,26.464000701904297,26.464000701904297,0,0
EMPAID_NCW-G02A_2019,2019,169,184,NAD83 11N,27.58099937438965,21.47606259584427,1.9490000009536743,0.310249999165535
EMPAID_NDL03A_2013,2013,135,135,NAD83 11N,19.107999801635742,19.107999801635742,0,0
EMPAID_NDL03A_2013,2013,135,151,NAD83 11N,19.275999069213867,13.679470539093018,8.75,3.006411775946617
EMPAID_NDL03A_2013,2013,155,155,NAD83 11N,19.065000534057617,19.065000534057617,0,0
EMPAID_NDL03A_2013,2013,155,157,NAD83 11N,24.7189998626709,21.834333419799805,0,0
EMPAID_NDL03A_2013,2013,157,162,NAD83 11N,26.95599937438965,25.874333063761394,0,0
EMPAID_NDL03A_2013,2013,162,165,NAD83 11N,25.972999572753906,21.051499843597412,1.6039999723434448,0.6577499806880951
EMPAID_NDL03A_2013,2013,165,168,NAD83 11N,27.368999481201172,20.95900011062622,1.6039999723434448,0.4009999930858612
EMPAID_NDL03A_2013,2013,168,172,NAD83 11N,27.368999481201172,20.10540008544922,16.85099983215332,4.770199990272522
EMPAID_NDL03A_2013,2013,172,176,NAD83 11N,21.37700080871582,16.5253999710083,11.208999633789063,2.991999924182892
EMPAID_NDL03A_2013,2013,176,178,NAD83 11N,18.496000289916992,16.07433319091797,11.208999633789063,7.181333303451538
EMPAID_NDL03A_2013,2013,178,185,NAD83 11N,36.159000396728516,30.691875219345093,2.2019999027252197,0.27524998784065247
EMPAID_NDL03A_2013,2013,185,189,NAD83 11N,31.398000717163086,28.65419998168945,0,0
EMPAID_NDL03A_2013,2013,189,192,NAD83 11N,32.20600128173828,30.103750228881836,0,0
EMPAID_NDL03A_2013,2013,192,196,NAD83 11N,32.20600128173828,27.45940055847168,0,0
EMPAID_NDL03A_2014,2014,143,143,NAD83 11N,23.715999603271484,23.715999603271484,0,0
EMPAID_NDL03A_2014,2014,143,150,NAD83 11N,23.916000366210938,20.005499958992004,0,0
EMPAID_NDL03A_2014,2014,150,156,NAD83 11N,25.075000762939453,21.13514300755092,0.0010000000474974513,1.4285714964249304e-4
EMPAID_NDL03A_2014,2014,156,162,NAD83 11N,24.99799919128418,22.693714141845703,0.3630000054836273,0.05185714364051819
EMPAID_NDL03A_2014,2014,162,164,NAD83 11N,24.423999786376953,22.821333567301433,0.6320000290870667,0.3316666781902313
EMPAID_NDL03A_2014,2014,164,174,NAD83 11N,24.423999786376953,17.69245468486439,4.668000221252441,1.3467272818088531
EMPAID_NDL03A_2014,2014,174,176,NAD83 11N,26.917999267578125,25.228000005086262,0,0
EMPAID_NDL04A_2018,2018,171,171,NAD83 11N,18.187999725341797,18.187999725341797,1.1670000553131104,1.1670000553131104
EMPAID_NDL04A_2018,2018,171,173,NAD83 11N,23.488000869750977,20.507333755493164,2.7929999828338623,2.0950000286102295
EMPAID_NDL04A_2018,2018,173,177,NAD83 11N,24.347000122070313,21.92040023803711,5.718999862670898,1.608799982070923
EMPAID_NDL04A_2018,2018,177,184,NAD83 11N,26.569000244140625,21.782000303268433,0,0
EMPAID_NDL04A_2018,2018,184,186,NAD83 11N,25.49799919128418,21.356332778930664,0.008999999612569809,0.002999999870856603
EMPAID_NDL04A_2018,2018,186,190,NAD83 11N,31.115999221801758,27.578799438476562,0.008999999612569809,0.0017999999225139617
EMPAID_NDL08A_2014,2014,169,169,NAD83 11N,10.135000228881836,10.135000228881836,4.886000156402588,4.886000156402588
EMPAID_NDL08A_2014,2014,169,170,NAD83 11N,12.91100025177002,11.523000240325928,4.886000156402588,3.3160001039505005
EMPAID_NDL08A_2014,2014,170,176,NAD83 11N,28.20599937438965,23.540285519191197,1.746000051498413,0.2577142928327833
EMPAID_NDL08A_2014,2014,176,182,NAD83 11N,25.86400032043457,21.6387141091483,7.409999847412109,1.775142822946821
EMPAID_NDL08A_2014,2014,182,189,NAD83 11N,33.268001556396484,31.03600001335144,0,0
EMPAID_NDL08A_2014,2014,189,196,NAD83 11N,35.6870002746582,33.006874799728394,0.3269999921321869,0.04087499901652336
EMPAID_NDL08A_2015,2015,155,155,NAD83 11N,17.775999069213867,17.775999069213867,0.5090000033378601,0.5090000033378601
EMPAID_NDL08A_2015,2015,155,160,NAD83 11N,31.606000900268555,24.684333165486652,0.5090000033378601,0.08483333388964336
EMPAID_NDL08A_2015,2015,160,162,NAD83 11N,31.975000381469727,30.536666870117188,0,0
EMPAID_NDL08A_2015,2015,162,167,NAD83 11N,28.02899932861328,25.924833297729492,0,0
EMPAID_NDL08A_2015,2015,167,174,NAD83 11N,28.589000701904297,26.840625286102295,1.3960000276565552,0.1760000034701079
EMPAID_NDL08A_2015,2015,174,180,NAD83 11N,38.79199981689453,32.0200001852853,0.012000000104308128,0.0017142857291868754
EMPAID_NDL08A_2015,2015,180,183,NAD83 11N,38.79199981689453,35.31874942779541,0,0
EMPAID_NDL08A_2015,2015,183,187,NAD83 11N,35.0369987487793,33.27659950256348,0,0
EMPAID_NDL08A_2017,2017,180,180,NAD83 11N,24.452999114990234,24.452999114990234,0,0
EMPAID_NDL08A_2017,2017,180,181,NAD83 11N,24.452999114990234,24.23349952697754,0,0
EMPAID_NDL08A_2017,2017,181,186,NAD83 11N,31.774999618530273,28.94100030263265,0,0
EMPAID_NDL08A_2017,2017,186,188,NAD83 11N,34.15999984741211,33.357666651407875,0,0
EMPAID_NDL08A_2017,2017,188,191,NAD83 11N,35.14699935913086,34.57800006866455,0,0
EMPAID_NDL10A_2018,2018,143,143,NAD83 11N,23.143999099731445,23.143999099731445,3.0390000343322754,3.0390000343322754
EMPAID_NDL10A_2018,2018,143,149,NAD83 11N,25.054000854492188,21.809856959751674,20.233999252319336,3.7242856195994785
EMPAID_NDL10A_2018,2018,149,155,NAD83 11N,26.547000885009766,20.000571523393905,12.107999801635742,2.8888571006911143
EMPAID_NDL10A_2018,2018,155,158,NAD83 11N,26.547000885009766,23.443750858306885,0.6190000176429749,0.1547500044107437
EMPAID_NDL10A_2018,2018,158,162,NAD83 11N,24.892000198364258,20.05260009765625,5.910999774932861,2.285399967432022
EMPAID_NDL10A_2018,2018,162,163,NAD83 11N,15.267999649047852,13.325500011444092,3.802000045776367,1.9895000234246254
EMPAID_NDL10A_2018,2018,163,171,NAD83 11N,26.05699920654297,19.001999961005318,4.801000118255615,0.8477777991857793
EMPAID_NDL10A_2018,2018,171,178,NAD83 11N,25.170000076293945,22.48687481880188,6.51800012588501,1.481750026345253
EMPAID_NDL10A_2018,2018,178,184,NAD83 11N,27.450000762939453,22.502143042428152,0,0
EMPAID_NEFW01A_2018,2018,143,143,NAD83 11N,24.03499984741211,24.03499984741211,5.939000129699707,5.939000129699707
EMPAID_NEFW01A_2018,2018,143,150,NAD83 11N,26.479000091552734,24.148124933242798,7.633999824523926,2.292624995112419
EMPAID_NEFW01A_2018,2018,150,156,NAD83 11N,28.05900001525879,22.21442835671561,11.187000274658203,2.928571488176073
EMPAID_NEFW01A_2018,2018,156,159,NAD83 11N,26.81800079345703,25.476500034332275,1.3860000371932983,0.3465000092983246
EMPAID_NEFW01A_2018,2018,159,164,NAD83 11N,26.81800079345703,21.314000129699707,3.5,1.4315000201265018
EMPAID_NEFW01A_2018,2018,164,170,NAD83 11N,27.589000701904297,21.22457163674491,2.2690000534057617,0.6238571575709752
EMPAID_NEFW01A_2018,2018,170,176,NAD83 11N,26.625999450683594,23.054571424211776,5.815000057220459,1.6967142990657262
EMPAID_NEFW01A_2018,2018,176,183,NAD83 11N,29.367000579833984,25.46399974822998,0,0
EMPAID_NEFW01A_2018,2018,183,186,NAD83 11N,28.5049991607666,24.353249549865723,0,0
EMPAID_NEFW01A_2018,2018,186,190,NAD83 11N,34.33100128173828,30.731399917602538,0,0
EMPAID_NLC-R09A_2014,2014,142,142,NAD83 11N,22.29599952697754,22.29599952697754,0,0
EMPAID_NLC-R09A_2014,2014,142,150,NAD83 11N,24.695999145507813,21.072888480292427,0.013000000268220901,0.0014444444742467669
EMPAID_NLC-R09A_2014,2014,150,156,NAD83 11N,26.267000198364258,22.17285701206752,0,0
EMPAID_NLC-R09A_2014,2014,160,162,NAD83 11N,26.238000869750977,24.399333318074543,0.5019999742507935,0.1673333247502645
EMPAID_NLC-R09A_2014,2014,162,170,NAD83 11N,25.350000381469727,17.176888783772785,4.886000156402588,1.7165555821524725
EMPAID_NLC-R09A_2014,2014,170,174,NAD83 11N,25.625,22.142399787902832,1.746000051498413,0.3608000099658966
EMPAID_NLC-R09A_2014,2014,174,176,NAD83 11N,28.20599937438965,26.56499989827474,0,0
EMPAID_NLC-R09A_2014,2014,176,187,NAD83 11N,32.76599884033203,25.750499884287517,7.409999847412109,1.0354999800523121
EMPAID_NLC-R09A_2014,2014,187,189,NAD83 11N,33.268001556396484,32.18833351135254,0,0
EMPAID_NLC-R09A_2014,2014,189,191,NAD83 11N,34.09199905395508,31.29166603088379,0,0
EMPAID_NLC-R09A_2014,2014,191,196,NAD83 11N,35.6870002746582,33.01966667175293,0.3269999921321869,0.054499998688697815
EMPAID_NLC-R09A_2014,2014,196,202,NAD83 11N,34.88399887084961,31.909142357962473,0.3269999921321869,0.04671428459031241
EMPAID_NLC-R10A_2012,2012,145,145,NAD83 11N,11.050999641418457,11.050999641418457,0.8571999669075012,0.8571999669075012
EMPAID_NLC-R10A_2012,2012,145,146,NAD83 11N,11.397000312805176,11.223999977111816,1.5374999046325684,1.1973499357700348
EMPAID_NLC-R10A_2012,2012,146,150,NAD83 11N,17.99799919128418,13.179999923706054,1.5374999046325684,0.8867799639701843
EMPAID_NLC-R10A_2012,2012,150,154,NAD83 11N,26.910999298095703,21.351399993896486,0.12770000100135803,0.025540000200271605
EMPAID_NLC-R10A_2012,2012,154,158,NAD83 11N,26.910999298095703,20.18299980163574,9.661999702453613,3.1291999578475953
EMPAID_NLC-R10A_2012,2012,158,164,NAD83 11N,22.606000900268555,14.371142796107701,5.249000072479248,1.2592857224600655
EMPAID_NLC-R10A_2012,2012,164,167,NAD83 11N,22.88599967956543,22.136250019073486,4.380000114440918,1.0950000286102295
EMPAID_NLC-R10A_2012,2012,167,170,NAD83 11N,25.604999542236328,24.095999717712402,0,0
EMPAID_NLC-R10A_2012,2012,170,173,NAD83 11N,25.045000076293945,19.480000019073486,3.0399999618530273,0.7599999904632568
EMPAID_NLC-R10A_2012,2012,173,178,NAD83 11N,29.85099983215332,25.70799986521403,0.6179999709129333,0.10299999515215556
EMPAID_NLC-R10A_2012,2012,178,179,NAD83 11N,26.045000076293945,20.053500175476074,9.196000099182129,4.907000035047531
EMPAID_NLC-R10A_2012,2012,179,180,NAD83 11N,22.64699935913086,18.35449981689453,9.196000099182129,4.721000052988529
EMPAID_NLC-R10A_2012,2012,180,185,NAD83 11N,29.78700065612793,26.497333526611328,0.2460000067949295,0.04100000113248825
EMPAID_NLC-R10A_2012,2012,185,187,NAD83 11N,28.610000610351563,25.772000630696613,0,0
EMPAID_NLC-R10A_2012,2012,187,190,NAD83 11N,33.63600158691406,30.477750778198242,0,0
EMPAID_NLC03A_2017,2017,146,146,NAD83 11N,13.321999549865723,13.321999549865723,2.750999927520752,2.750999927520752
EMPAID_NLC03A_2017,2017,146,151,NAD83 11N,27.808000564575195,22.321666876475017,2.750999927520752,0.4643333212782939
EMPAID_NLC03A_2017,2017,151,157,NAD83 11N,27.808000564575195,23.08328574044364,8.654000282287598,2.5931428660239493
EMPAID_NLC03A_2017,2017,157,167,NAD83 11N,29.084999084472656,18.313363422047008,8.128000259399414,2.3830909342928366
EMPAID_NLC03A_2017,2017,167,171,NAD83 11N,29.23699951171875,20.787199783325196,3.6649999618530273,1.0313999891281127
EMPAID_NLC03A_2017,2017,171,174,NAD83 11N,29.23699951171875,26.1277494430542,0,0
EMPAID_NLC04A_2013,2013,157,157,NAD83 11N,25.76300048828125,25.76300048828125,0,0
EMPAID_NLC04A_2013,2013,157,162,NAD83 11N,27.95800018310547,26.891666412353516,0,0
EMPAID_NLC04A_2013,2013,162,165,NAD83 11N,26.900999069213867,22.080749988555908,1.649999976158142,0.6657499969005585
EMPAID_NLC04A_2013,2013,165,169,NAD83 11N,28.281999588012695,23.197599792480467,1.649999976158142,0.32999999523162843
EMPAID_NLC04A_2013,2013,169,172,NAD83 11N,27.836999893188477,19.28024983406067,15.66100025177002,5.726250052452087
EMPAID_NLC04A_2013,2013,172,176,NAD83 11N,22.198999404907227,17.57339973449707,10.98799991607666,2.8025999784469606
EMPAID_NLC04A_2013,2013,176,178,NAD83 11N,19.22800064086914,16.960000038146973,10.98799991607666,6.875333388646443
EMPAID_NLC04A_2013,2013,178,183,NAD83 11N,37.11800003051758,30.867499669392902,2.378000020980835,0.39633333683013916
EMPAID_NLC04A_2013,2013,183,185,NAD83 11N,37.11800003051758,35.02899932861328,0,0
EMPAID_NLC04A_2013,2013,185,189,NAD83 11N,32.32099914550781,29.54299964904785,0,0
EMPAID_NLC04A_2013,2013,189,191,NAD83 11N,31.76799964904785,30.374666213989258,0,0
EMPAID_NLC04A_2013,2013,191,192,NAD83 11N,33.10200119018555,32.4350004196167,0,0
EMPAID_NLC04A_2013,2013,192,196,NAD83 11N,33.10200119018555,28.306800079345702,0,0
EMPAID_NLC05A_2015,2015,181,181,NAD83 11N,34.41299819946289,34.41299819946289,0,0
EMPAID_NLC05A_2015,2015,181,183,NAD83 11N,34.41299819946289,34.1609992980957,0,0
EMPAID_NLC05A_2015,2015,183,187,NAD83 11N,35.0369987487793,33.27659950256348,0,0
EMPAID_NLC05A_2015,2015,187,194,NAD83 11N,30.91900062561035,27.29912495613098,10.369000434875488,2.969375044107437
EMPAID_NLC05A_2016,2016,140,140,NAD83 11N,22.187000274658203,22.187000274658203,2.7360000610351563,2.7360000610351563
EMPAID_NLC05A_2016,2016,140,142,NAD83 11N,22.187000274658203,14.642999966939291,5.060999870300293,3.5389999548594155
EMPAID_NLC05A_2016,2016,142,150,NAD83 11N,18.05299949645996,13.69522221883138,11.230999946594238,2.118999971283807
EMPAID_NLC05A_2016,2016,153,153,NAD83 11N,22.702999114990234,22.702999114990234,0,0
EMPAID_NLC05A_2016,2016,153,159,NAD83 11N,32.13199996948242,26.553713934762136,1.1640000343322754,0.16628571919032506
EMPAID_NLC05A_2016,2016,159,160,NAD83 11N,32.13199996948242,31.243499755859375,1.930999994277954,1.5475000143051147
EMPAID_NLC05A_2016,2016,160,169,NAD83 11N,30.354999542236328,19.728199863433836,12.010000228881836,2.8943000435829163
EMPAID_NLC05A_2016,2016,169,173,NAD83 11N,27.952999114990234,19.715399932861327,5.683000087738037,1.5588000178337098
EMPAID_NPM09A_2013,2013,162,162,NAD83 11N,26.437999725341797,26.437999725341797,0,0
EMPAID_NPM09A_2013,2013,162,165,NAD83 11N,26.437999725341797,21.56599998474121,1.3209999799728394,0.5965000092983246
EMPAID_NPM09A_2013,2013,165,169,NAD83 11N,28.016000747680664,22.6362003326416,1.3209999799728394,0.2641999959945679
EMPAID_NPM09A_2013,2013,169,176,NAD83 11N,27.368999481201172,18.2535001039505,17.351999282836914,4.62399984896183
EMPAID_NPM09A_2013,2013,176,182,NAD83 11N,33.52299880981445,25.1190002986363,11.090999603271484,3.154142822538103
EMPAID_NPM09A_2013,2013,182,185,NAD83 11N,36.558998107910156,34.241498947143555,0,0
EMPAID_NPM09A_2013,2013,185,189,NAD83 11N,31.736000061035156,29.08199996948242,0,0
EMPAID_NPM09A_2013,2013,189,192,NAD83 11N,32.691001892089844,30.535250663757324,0,0
EMPAID_NPM09A_2013,2013,192,196,NAD83 11N,32.691001892089844,27.91440086364746,0,0
EMPAID_NPM09A_2013,2013,196,197,NAD83 11N,32.59299850463867,31.06149959564209,0,0
EMPAID_NPM09A_2013,2013,197,199,NAD83 11N,32.6870002746582,31.919666290283203,2.1070001125335693,0.7023333708445231
EMPAID_NPM09A_2014,2014,134,134,NAD83 11N,17.875,17.875,0,0
EMPAID_NPM09A_2014,2014,134,153,NAD83 11N,24.58300018310547,19.891499996185303,5.525000095367432,0.3540000021457672
EMPAID_NPM09A_2014,2014,153,167,NAD83 11N,25.624000549316406,21.800599797566733,3.2249999046325684,0.41600000063578285
EMPAID_NSF02A_2015,2015,148,148,NAD83 11N,18.059999465942383,18.059999465942383,0.13300000131130219,0.13300000131130219
EMPAID_NSF02A_2015,2015,148,151,NAD83 11N,25.482999801635742,22.603249549865723,0.460999995470047,0.1484999991953373
EMPAID_NSF02A_2015,2015,151,154,NAD83 11N,28.242000579833984,23.39900016784668,5.328000068664551,2.3745000436902046
EMPAID_NSF02A_2015,2015,154,163,NAD83 11N,33.189998626708984,26.936199951171876,5.328000068664551,0.9611000061035156
EMPAID_NSF02A_2015,2015,163,166,NAD83 11N,29.488000869750977,26.681000232696533,0,0
EMPAID_NSF02A_2015,2015,166,175,NAD83 11N,29.874000549316406,28.040600204467772,0,0
EMPAID_NSF02A_2015,2015,175,180,NAD83 11N,39.566001892089844,34.063499768575035,0.597000002861023,0.09950000047683716
EMPAID_NSF02A_2015,2015,180,181,NAD83 11N,39.566001892089844,38.10650062561035,0,0
EMPAID_NSF02A_2016,2016,146,146,NAD83 11N,18.469999313354492,18.469999313354492,0.9509999752044678,0.9509999752044678
EMPAID_NSF02A_2016,2016,146,151,NAD83 11N,22.639999389648438,19.278499603271484,0.9509999752044678,0.1584999958674113
EMPAID_NSF02A_2016,2016,151,159,NAD83 11N,33.36399841308594,26.74144384596083,2.755000114440918,0.30611112382676864
EMPAID_NSF02A_2016,2016,159,161,NAD83 11N,33.03799819946289,31.881999333699543,3.8980000019073486,2.2176667054494223
EMPAID_NSF02A_2016,2016,161,167,NAD83 11N,30.798999786376953,23.075428690229142,2.8910000324249268,0.5428571445601327
EMPAID_NSF02A_2016,2016,167,173,NAD83 11N,29.93000030517578,19.37128598349435,7.0929999351501465,2.5879999739783153
EMPAID_NSF02A_2016,2016,173,176,NAD83 11N,29.93000030517578,27.93275022506714,1.3769999742507935,0.34424999356269836
EMPAID_NSF02A_2016,2016,176,179,NAD83 11N,29.865999221801758,25.05900001525879,0,0
EMPAID_NSF02A_2016,2016,179,182,NAD83 11N,35.33599853515625,33.45099973678589,0,0
EMPAID_NSF04A_2012,2012,171,171,NAD83 11N,17.15999984741211,17.15999984741211,0,0
EMPAID_NSF04A_2012,2012,171,174,NAD83 11N,30.27199935913086,21.757999897003174,0,0
EMPAID_NSF04A_2012,2012,174,177,NAD83 11N,30.27199935913086,27.713500022888184,0,0
EMPAID_NSF04A_2012,2012,177,184,NAD83 11N,31.614999771118164,25.93037474155426,6.216000080108643,1.1851250231266022
EMPAID_NSF04A_2012,2012,184,187,NAD83 11N,29.86400032043457,27.36425018310547,0,0
EMPAID_NSF04A_2012,2012,187,191,NAD83 11N,37.125,32.75819969177246,0.8379999995231628,0.16759999990463256
EMPAID_NSF04A_2012,2012,191,192,NAD83 11N,37.125,36.51099967956543,0,0
EMPAID_NSF05A_2016,2016,146,146,NAD83 11N,18.06999969482422,18.06999969482422,0.8040000200271606,0.8040000200271606
EMPAID_NSF05A_2016,2016,146,151,NAD83 11N,22.340999603271484,18.908833185831707,0.8040000200271606,0.1340000033378601
EMPAID_NSF05A_2016,2016,151,159,NAD83 11N,33.07500076293945,26.39088906182183,3.0390000343322754,0.33766667048136395
EMPAID_NSF05A_2016,2016,159,162,NAD83 11N,32.70100021362305,29.753249645233154,3.996999979019165,1.75900000333786
EMPAID_NSF05A_2016,2016,162,162,NAD83 11N,24.410999298095703,24.410999298095703,0,0
EMPAID_NSF05A_2016,2016,162,173,NAD83 11N,29.53499984741211,20.57941659291585,7.300000190734863,1.6614166746536891
EMPAID_NSF05A_2016,2016,173,176,NAD83 11N,29.53499984741211,27.544000148773193,1.3569999933242798,0.33924999833106995
EMPAID_NSF05A_2016,2016,176,180,NAD83 11N,34.099998474121094,26.561799621582033,0,0
EMPAID_NSF05A_2016,2016,180,182,NAD83 11N,34.97100067138672,34.291666666666664,0,0
EMPAID_NSF05A_2016,2016,182,187,NAD83 11N,34.97100067138672,30.934666951497395,0,0
EMPAID_NSF05A_2016,2016,187,193,NAD83 11N,26.533000946044922,22.713714327130997,20.70199966430664,3.563999959400722
EMPAID_NSF05A_2016,2016,193,196,NAD83 11N,25.136999130249023,19.12849998474121,20.70199966430664,5.42549990862608
EMPAID_NSF05A_2016,2016,196,200,NAD83 11N,29.493000030517578,27.495999908447267,0.49399998784065247,0.09879999756813049
EMPAID_NSF07A_2014,2014,161,161,NAD83 11N,27.089000701904297,27.089000701904297,0,0
EMPAID_NSF07A_2014,2014,161,163,NAD83 11N,27.089000701904297,25.461333592732746,0,0
EMPAID_NSF07A_2014,2014,163,167,NAD83 11N,26.69099998474121,20.542599868774413,3.0959999561309814,0.7915999889373779
EMPAID_NSF07A_2014,2014,167,178,NAD83 11N,28.358999252319336,21.133833249409992,4.789000034332275,1.1801666567722957
EMPAID_NSF07A_2014,2014,178,184,NAD83 11N,33.92599868774414,24.565714154924667,5.935999870300293,1.2467142513820104
EMPAID_NSF07A_2014,2014,184,188,NAD83 11N,34.38399887084961,33.13680000305176,0,0
EMPAID_NSF07A_2014,2014,188,190,NAD83 11N,34.46799850463867,33.847999572753906,0,0
EMPAID_NSF07A_2015,2015,148,148,NAD83 11N,17.584999084472656,17.584999084472656,0.7549999952316284,0.7549999952316284
EMPAID_NSF07A_2015,2015,148,151,NAD83 11N,25.03499984741211,22.18149995803833,0.7549999952316284,0.35600000619888306
EMPAID_NSF07A_2015,2015,151,154,NAD83 11N,27.85099983215332,22.968250274658203,5.913000106811523,2.622500032186508
EMPAID_NSF07A_2015,2015,154,163,NAD83 11N,32.96099853515625,26.573699760437012,5.913000106811523,1.0475000143051147
EMPAID_NSF07A_2015,2015,163,175,NAD83 11N,29.51799964904785,27.44469217153696,0,0
EMPAID_NSF07A_2015,2015,175,180,NAD83 11N,39.249000549316406,33.72600015004476,0.6489999890327454,0.1081666648387909
EMPAID_NSF07A_2016,2016,141,141,NAD83 11N,14.895999908447266,14.895999908447266,4.688000202178955,4.688000202178955
EMPAID_NSF07A_2016,2016,141,146,NAD83 11N,18.06999969482422,12.873666604359945,13.170000076293945,4.723166714111964
EMPAID_NSF07A_2016,2016,146,151,NAD83 11N,22.340999603271484,18.908833185831707,0.8040000200271606,0.1340000033378601
EMPAID_NSF07A_2016,2016,151,159,NAD83 11N,33.07500076293945,26.39088906182183,3.0390000343322754,0.33766667048136395
EMPAID_NSF07A_2016,2016,159,161,NAD83 11N,32.70100021362305,31.533999760945637,3.996999979019165,2.3453333377838135
EMPAID_NSF07A_2016,2016,161,167,NAD83 11N,30.445999145507813,22.705713953290665,3.2219998836517334,0.6007142663002014
EMPAID_NSF07A_2016,2016,167,173,NAD83 11N,29.53499984741211,18.95214298793248,7.300000190734863,2.7077143021992276
EMPAID_NSF07A_2016,2016,173,176,NAD83 11N,29.53499984741211,27.544000148773193,1.3569999933242798,0.33924999833106995
EMPAID_NSF07A_2016,2016,176,179,NAD83 11N,29.424999237060547,24.677249908447266,0,0
EMPAID_NSF07A_2016,2016,179,182,NAD83 11N,34.97100067138672,33.07499980926514,0,0
EMPAID_NSF07A_2016,2016,182,187,NAD83 11N,34.97100067138672,30.934666951497395,0,0
EMPAID_NSF08A_2013,2013,154,154,NAD83 11N,20.1299991607666,20.1299991607666,0,0
EMPAID_NSF08A_2013,2013,154,161,NAD83 11N,29.250999450683594,25.789874792099,0,0
EMPAID_NSF08A_2013,2013,161,164,NAD83 11N,29.36400032043457,26.767499923706055,0.5849999785423279,0.14624999463558197
EMPAID_NSF08A_2013,2013,164,171,NAD83 11N,30.326000213623047,23.16499972343445,10.718000411987305,1.8387500494718552
EMPAID_NSF08A_2013,2013,171,174,NAD83 11N,20.13800048828125,15.890250205993652,10.718000411987305,3.47200009226799
EMPAID_NSF08A_2013,2013,174,178,NAD83 11N,23.966999053955078,19.39539966583252,14.194999694824219,6.354399991035462
