"Nest_ID","Visit_date","Prev_date","interval","Fate_cat","Initiation_date","Stage","Year_located","Project_ID","UTM_E","UTM_N","UTM_datum_zone","Nest_Ht","Orientation"
"EMPAID_NCW-D04A_2015","2015-06-24","2015-06-14",5,"success","2015-05-13","F",2015,"EM_PAID",548322.704,4956021.103,"NAD83 11N",4,6
"EMPAID_NCW-D04A_2016","2016-06-27","2016-06-24",1,"success","2016-05-29","N",2016,"EM_PAID",548413.399,4956222.51,"NAD83 11N",3.5,74
"EMPAID_NCW-D04A_2016","2016-07-05","2016-06-27",2,"success","2016-05-29","N",2016,"EM_PAID",548413.399,4956222.51,"NAD83 11N",3.5,74
"EMPAID_NCW-D04A_2016","2016-07-12","2016-07-05",3,"success","2016-05-29","F",2016,"EM_PAID",548413.399,4956222.51,"NAD83 11N",3.5,74
"EMPAID_NCW-D04A_2017","2017-06-08","2017-05-30",1,"success","2017-05-14","N",2017,"EM_PAID",548147.376,4956600.53,"NAD83 11N",2,250
"EMPAID_NCW-D04A_2017","2017-06-13","2017-06-08",2,"success","2017-05-14","N",2017,"EM_PAID",548147.376,4956600.53,"NAD83 11N",2,250
"EMPAID_NCW-D04A_2017","2017-06-16","2017-06-13",3,"success","2017-05-14","N",2017,"EM_PAID",548147.376,4956600.53,"NAD83 11N",2,250
"EMPAID_NCW-D04A_2017","2017-06-19","2017-06-16",4,"success","2017-05-14","N",2017,"EM_PAID",548147.376,4956600.53,"NAD83 11N",2,250
"EMPAID_NCW-D04A_2017","2017-06-21","2017-06-19",5,"success","2017-05-14","N",2017,"EM_PAID",548147.376,4956600.53,"NAD83 11N",2,250
"EMPAID_NCW-D04A_2017","2017-06-27","2017-06-21",6,"success","2017-05-14","F",2017,"EM_PAID",548147.376,4956600.53,"NAD83 11N",2,250
"EMPAID_NCW-D06A_2014","2014-07-03","2014-06-23",1,"success","2014-05-25","N",2014,"EM_PAID",548769.269,4956245.75,"NAD83 11N",3.3,76
"EMPAID_NCW-D06A_2014","2014-07-07","2014-07-03",2,"success","2014-05-25","F",2014,"EM_PAID",548769.269,4956245.75,"NAD83 11N",3.3,76
"EMPAID_NCW-D09A_2012","2012-07-05","2012-06-20",1,"success","2012-05-27","N",2012,"EM_PAID",548817.118,4955986.319,"NAD83 11N",6.6,170
"EMPAID_NCW-D09A_2012","2012-07-10","2012-07-05",2,"success","2012-05-27","F",2012,"EM_PAID",548817.118,4955986.319,"NAD83 11N",6.6,170
"EMPAID_NCW-D09A_2013","2013-07-30","2013-07-25",1,"success","2013-06-28","N",2013,"EM_PAID",549114.210454,4955975.57601,"NAD83 11N",1.6,279
"EMPAID_NCW-D09A_2013","2013-08-01","2013-07-30",2,"success","2013-06-28","N",2013,"EM_PAID",549114.210454,4955975.57601,"NAD83 11N",1.6,279
"EMPAID_NCW-D09A_2013","2013-08-05","2013-08-01",3,"success","2013-06-28","N",2013,"EM_PAID",549114.210454,4955975.57601,"NAD83 11N",1.6,279
"EMPAID_NCW-D09A_2013","2013-08-08","2013-08-05",4,"success","2013-06-28","F",2013,"EM_PAID",549114.210454,4955975.57601,"NAD83 11N",1.6,279
"EMPAID_NCW-D10A_2013","2013-06-07","2013-06-06",1,"failure","2013-05-26","I",2013,"EM_PAID",549355.028947,4955879.37987,"NAD83 11N",3.6,330
"EMPAID_NCW-D10A_2013","2013-06-10","2013-06-07",2,"failure","2013-05-26","I",2013,"EM_PAID",549355.028947,4955879.37987,"NAD83 11N",3.6,330
"EMPAID_NCW-D10A_2013","2013-06-13","2013-06-10",3,"failure","2013-05-26","N",2013,"EM_PAID",549355.028947,4955879.37987,"NAD83 11N",3.6,330
"EMPAID_NCW-D10A_2013","2013-06-14","2013-06-13",4,"failure","2013-05-26","N",2013,"EM_PAID",549355.028947,4955879.37987,"NAD83 11N",3.6,330
"EMPAID_NCW-D10A_2013","2013-06-18","2013-06-14",5,"failure","2013-05-26","N",2013,"EM_PAID",549355.028947,4955879.37987,"NAD83 11N",3.6,330
"EMPAID_NCW-D10A_2016","2016-07-07","2016-06-30",1,"success","2016-06-08","N",2016,"EM_PAID",549349.456,4955761.912,"NAD83 11N",9.8,180
"EMPAID_NCW-D10A_2016","2016-07-12","2016-07-07",2,"success","2016-06-08","N",2016,"EM_PAID",549349.456,4955761.912,"NAD83 11N",9.8,180
"EMPAID_NCW-D10A_2016","2016-07-14","2016-07-12",3,"success","2016-06-08","N",2016,"EM_PAID",549349.456,4955761.912,"NAD83 11N",9.8,180
"EMPAID_NCW-D10A_2016","2016-07-20","2016-07-14",4,"success","2016-06-08","F",2016,"EM_PAID",549349.456,4955761.912,"NAD83 11N",9.8,180
"EMPAID_NCW-D10A_2017","2017-05-30","2017-05-22",1,"success","2017-05-11","N",2017,"EM_PAID",549345.282,4955938.501,"NAD83 11N",2.1,318
"EMPAID_NCW-D10A_2017","2017-06-07","2017-05-30",2,"success","2017-05-11","N",2017,"EM_PAID",549345.282,4955938.501,"NAD83 11N",2.1,318
"EMPAID_NCW-D10A_2017","2017-06-10","2017-06-07",3,"success","2017-05-11","N",2017,"EM_PAID",549345.282,4955938.501,"NAD83 11N",2.1,318
"EMPAID_NCW-D10A_2017","2017-06-16","2017-06-10",4,"success","2017-05-11","N",2017,"EM_PAID",549345.282,4955938.501,"NAD83 11N",2.1,318
"EMPAID_NCW-D10A_2017","2017-06-19","2017-06-16",5,"success","2017-05-11","N",2017,"EM_PAID",549345.282,4955938.501,"NAD83 11N",2.1,318
"EMPAID_NCW-D10A_2017","2017-06-22","2017-06-19",6,"success","2017-05-11","F",2017,"EM_PAID",549345.282,4955938.501,"NAD83 11N",2.1,318
"EMPAID_NCW-E03A_2017","2017-06-16","2017-06-13",1,"success","2017-06-03","I",2017,"EM_PAID",552340.599,4956581.862,"NAD83 11N",2.5,130
"EMPAID_NCW-E03A_2017","2017-06-21","2017-06-16",2,"success","2017-06-03","N",2017,"EM_PAID",552340.599,4956581.862,"NAD83 11N",2.5,130
"EMPAID_NCW-E03A_2017","2017-06-23","2017-06-21",3,"success","2017-06-03","N",2017,"EM_PAID",552340.599,4956581.862,"NAD83 11N",2.5,130
"EMPAID_NCW-E03A_2017","2017-06-26","2017-06-23",4,"success","2017-06-03","N",2017,"EM_PAID",552340.599,4956581.862,"NAD83 11N",2.5,130
"EMPAID_NCW-E03A_2017","2017-06-30","2017-06-26",5,"success","2017-06-03","N",2017,"EM_PAID",552340.599,4956581.862,"NAD83 11N",2.5,130
"EMPAID_NCW-E03A_2017","2017-07-06","2017-06-30",6,"success","2017-06-03","N",2017,"EM_PAID",552340.599,4956581.862,"NAD83 11N",2.5,130
"EMPAID_NCW-E03A_2017","2017-07-10","2017-07-06",7,"success","2017-06-03","N",2017,"EM_PAID",552340.599,4956581.862,"NAD83 11N",2.5,130
"EMPAID_NCW-E03A_2017","2017-07-12","2017-07-10",8,"success","2017-06-03","N",2017,"EM_PAID",552340.599,4956581.862,"NAD83 11N",2.5,130
"EMPAID_NCW-E03A_2017","2017-07-17","2017-07-12",9,"success","2017-06-03","F",2017,"EM_PAID",552340.599,4956581.862,"NAD83 11N",2.5,130
"EMPAID_NCW-E03A_2017","2017-07-18","2017-07-17",10,"success","2017-06-03","F",2017,"EM_PAID",552340.599,4956581.862,"NAD83 11N",2.5,130
"EMPAID_NCW-G02A_2019","2019-07-03","2019-06-18",1,"success","2019-05-22","F",2019,"EM_PAID",551221.868,4950535.674,"NAD83 11N",8.4,178
"EMPAID_NDL03A_2013","2013-06-06","2013-06-04",1,"success","2013-06-03","L",2013,"EM_PAID",529422.611,4979791.125,"NAD83 11N",6.7,70
"EMPAID_NDL03A_2013","2013-06-11","2013-06-06",2,"success","2013-06-03","I",2013,"EM_PAID",529422.611,4979791.125,"NAD83 11N",6.7,70
"EMPAID_NDL03A_2013","2013-06-14","2013-06-11",3,"success","2013-06-03","I",2013,"EM_PAID",529422.611,4979791.125,"NAD83 11N",6.7,70
"EMPAID_NDL03A_2013","2013-06-17","2013-06-14",4,"success","2013-06-03","N",2013,"EM_PAID",529422.611,4979791.125,"NAD83 11N",6.7,70
"EMPAID_NDL03A_2013","2013-06-21","2013-06-17",5,"success","2013-06-03","N",2013,"EM_PAID",529422.611,4979791.125,"NAD83 11N",6.7,70
"EMPAID_NDL03A_2013","2013-06-25","2013-06-21",6,"success","2013-06-03","N",2013,"EM_PAID",529422.611,4979791.125,"NAD83 11N",6.7,70
"EMPAID_NDL03A_2013","2013-06-27","2013-06-25",7,"success","2013-06-03","N",2013,"EM_PAID",529422.611,4979791.125,"NAD83 11N",6.7,70
"EMPAID_NDL03A_2013","2013-07-04","2013-06-27",8,"success","2013-06-03","N",2013,"EM_PAID",529422.611,4979791.125,"NAD83 11N",6.7,70
"EMPAID_NDL03A_2013","2013-07-08","2013-07-04",9,"success","2013-06-03","N",2013,"EM_PAID",529422.611,4979791.125,"NAD83 11N",6.7,70
"EMPAID_NDL03A_2013","2013-07-11","2013-07-08",10,"success","2013-06-03","N",2013,"EM_PAID",529422.611,4979791.125,"NAD83 11N",6.7,70
"EMPAID_NDL03A_2013","2013-07-15","2013-07-11",11,"success","2013-06-03","F",2013,"EM_PAID",529422.611,4979791.125,"NAD83 11N",6.7,70
"EMPAID_NDL03A_2014","2014-06-05","2014-05-30",1,"failure","2014-05-28","I",2014,"EM_PAID",529422.611,4979791.125,"NAD83 11N",3.2,42
"EMPAID_NDL03A_2014","2014-06-11","2014-06-05",2,"failure","2014-05-28","N",2014,"EM_PAID",529422.611,4979791.125,"NAD83 11N",3.2,42
"EMPAID_NDL03A_2014","2014-06-13","2014-06-11",3,"failure","2014-05-28","N",2014,"EM_PAID",529422.611,4979791.125,"NAD83 11N",3.2,42
"EMPAID_NDL03A_2014","2014-06-23","2014-06-13",4,"failure","2014-05-28","N",2014,"EM_PAID",529422.611,4979791.125,"NAD83 11N",3.2,42
"EMPAID_NDL03A_2014","2014-06-25","2014-06-23",5,"failure","2014-05-28","N",2014,"EM_PAID",529422.611,4979791.125,"NAD83 11N",3.2,42
"EMPAID_NDL04A_2018","2018-06-26","2018-06-22",1,"success","2018-05-29","N",2018,"EM_PAID",529425.022,4979806.666,"NAD83 11N",5.7,123
"EMPAID_NDL04A_2018","2018-07-03","2018-06-26",2,"success","2018-05-29","N",2018,"EM_PAID",529425.022,4979806.666,"NAD83 11N",5.7,123
"EMPAID_NDL04A_2018","2018-07-05","2018-07-03",3,"success","2018-05-29","N",2018,"EM_PAID",529425.022,4979806.666,"NAD83 11N",5.7,123
"EMPAID_NDL04A_2018","2018-07-09","2018-07-05",4,"success","2018-05-29","F",2018,"EM_PAID",529425.022,4979806.666,"NAD83 11N",5.7,123
"EMPAID_NDL08A_2014","2014-06-25","2014-06-19",1,"success","2014-05-31","N",2014,"EM_PAID",531159.947,4981185.695,"NAD83 11N",2.9,307
"EMPAID_NDL08A_2014","2014-07-01","2014-06-25",2,"success","2014-05-31","N",2014,"EM_PAID",531159.947,4981185.695,"NAD83 11N",2.9,307
"EMPAID_NDL08A_2014","2014-07-08","2014-07-01",3,"success","2014-05-31","N",2014,"EM_PAID",531159.947,4981185.695,"NAD83 11N",2.9,307
"EMPAID_NDL08A_2014","2014-07-15","2014-07-08",4,"success","2014-05-31","F",2014,"EM_PAID",531159.947,4981185.695,"NAD83 11N",2.9,307
"EMPAID_NDL08A_2015","2015-06-09","2015-06-04",1,"success","2015-05-24","N",2015,"EM_PAID",530749.435,4981068.656,"NAD83 11N",1.2,148
"EMPAID_NDL08A_2015","2015-06-11","2015-06-09",2,"success","2015-05-24","N",2015,"EM_PAID",530749.435,4981068.656,"NAD83 11N",1.2,148
"EMPAID_NDL08A_2015","2015-06-16","2015-06-11",3,"success","2015-05-24","N",2015,"EM_PAID",530749.435,4981068.656,"NAD83 11N",1.2,148
"EMPAID_NDL08A_2015","2015-06-23","2015-06-16",4,"success","2015-05-24","N",2015,"EM_PAID",530749.435,4981068.656,"NAD83 11N",1.2,148
"EMPAID_NDL08A_2015","2015-06-29","2015-06-23",5,"success","2015-05-24","N",2015,"EM_PAID",530749.435,4981068.656,"NAD83 11N",1.2,148
"EMPAID_NDL08A_2015","2015-07-02","2015-06-29",6,"success","2015-05-24","N",2015,"EM_PAID",530749.435,4981068.656,"NAD83 11N",1.2,148
"EMPAID_NDL08A_2015","2015-07-06","2015-07-02",7,"success","2015-05-24","F",2015,"EM_PAID",530749.435,4981068.656,"NAD83 11N",1.2,148
"EMPAID_NDL08A_2017","2017-07-05","2017-06-30",1,"success","2017-05-29","N",2017,"EM_PAID",530723.544,4981236.618,"NAD83 11N",2,167
"EMPAID_NDL08A_2017","2017-07-07","2017-07-05",2,"success","2017-05-29","N",2017,"EM_PAID",530723.544,4981236.618,"NAD83 11N",2,167
"EMPAID_NDL08A_2017","2017-07-10","2017-07-07",3,"success","2017-05-29","F",2017,"EM_PAID",530723.544,4981236.618,"NAD83 11N",2,167
"EMPAID_NDL10A_2018","2018-06-11","2018-06-07",1,"failure","2018-06-04","I",2018,"EM_PAID",530210.802,4981502.412,"NAD83 11N",2.5,165
"EMPAID_NDL10A_2018","2018-06-12","2018-06-11",2,"failure","2018-06-04","I",2018,"EM_PAID",530210.802,4981502.412,"NAD83 11N",2.5,165
"EMPAID_NDL10A_2018","2018-06-20","2018-06-12",3,"failure","2018-06-04","N",2018,"EM_PAID",530210.802,4981502.412,"NAD83 11N",2.5,165
"EMPAID_NDL10A_2018","2018-06-27","2018-06-20",4,"failure","2018-06-04","N",2018,"EM_PAID",530210.802,4981502.412,"NAD83 11N",2.5,165
"EMPAID_NDL10A_2018","2018-07-03","2018-06-27",5,"failure","2018-06-04","N",2018,"EM_PAID",530210.802,4981502.412,"NAD83 11N",2.5,165
"EMPAID_NEFW01A_2018","2018-06-05","2018-05-30",1,"success","2018-05-27","I",2018,"EM_PAID",550248.096,4966329.36,"NAD83 11N",3.2,61
"EMPAID_NEFW01A_2018","2018-06-08","2018-06-05",2,"success","2018-05-27","I",2018,"EM_PAID",550248.096,4966329.36,"NAD83 11N",3.2,61
"EMPAID_NEFW01A_2018","2018-06-13","2018-06-08",3,"success","2018-05-27","N",2018,"EM_PAID",550248.096,4966329.36,"NAD83 11N",3.2,61
"EMPAID_NEFW01A_2018","2018-06-19","2018-06-13",4,"success","2018-05-27","N",2018,"EM_PAID",550248.096,4966329.36,"NAD83 11N",3.2,61
"EMPAID_NEFW01A_2018","2018-06-25","2018-06-19",5,"success","2018-05-27","N",2018,"EM_PAID",550248.096,4966329.36,"NAD83 11N",3.2,61
"EMPAID_NEFW01A_2018","2018-07-02","2018-06-25",6,"success","2018-05-27","N",2018,"EM_PAID",550248.096,4966329.36,"NAD83 11N",3.2,61
"EMPAID_NEFW01A_2018","2018-07-05","2018-07-02",7,"success","2018-05-27","N",2018,"EM_PAID",550248.096,4966329.36,"NAD83 11N",3.2,61
"EMPAID_NEFW01A_2018","2018-07-09","2018-07-05",8,"success","2018-05-27","F",2018,"EM_PAID",550248.096,4966329.36,"NAD83 11N",3.2,61
"EMPAID_NLC-R09A_2014","2014-06-19","2014-06-11",1,"success","2014-06-06","I",2014,"EM_PAID",530898.009,4983362.481,"NAD83 11N",1.1,309
"EMPAID_NLC-R09A_2014","2014-06-23","2014-06-19",2,"success","2014-06-06","N",2014,"EM_PAID",530898.009,4983362.481,"NAD83 11N",1.1,309
"EMPAID_NLC-R09A_2014","2014-06-25","2014-06-23",3,"success","2014-06-06","N",2014,"EM_PAID",530898.009,4983362.481,"NAD83 11N",1.1,309
"EMPAID_NLC-R09A_2014","2014-07-06","2014-06-25",4,"success","2014-06-06","N",2014,"EM_PAID",530898.009,4983362.481,"NAD83 11N",1.1,309
"EMPAID_NLC-R09A_2014","2014-07-08","2014-07-06",5,"success","2014-06-06","N",2014,"EM_PAID",530898.009,4983362.481,"NAD83 11N",1.1,309
"EMPAID_NLC-R09A_2014","2014-07-10","2014-07-08",6,"success","2014-06-06","N",2014,"EM_PAID",530898.009,4983362.481,"NAD83 11N",1.1,309
"EMPAID_NLC-R09A_2014","2014-07-15","2014-07-10",7,"success","2014-06-06","N",2014,"EM_PAID",530898.009,4983362.481,"NAD83 11N",1.1,309
"EMPAID_NLC-R09A_2014","2014-07-21","2014-07-15",8,"success","2014-06-06","F",2014,"EM_PAID",530898.009,4983362.481,"NAD83 11N",1.1,309
"EMPAID_NLC-R10A_2012","2012-06-02","2012-05-29",1,"success","2012-05-26","I",2012,"EM_PAID",530751.989,4983204.262,"NAD83 11N",1.6,310
"EMPAID_NLC-R10A_2012","2012-06-06","2012-06-02",2,"success","2012-05-26","I",2012,"EM_PAID",530751.989,4983204.262,"NAD83 11N",1.6,310
"EMPAID_NLC-R10A_2012","2012-06-12","2012-06-06",3,"success","2012-05-26","N",2012,"EM_PAID",530751.989,4983204.262,"NAD83 11N",1.6,310
"EMPAID_NLC-R10A_2012","2012-06-15","2012-06-12",4,"success","2012-05-26","N",2012,"EM_PAID",530751.989,4983204.262,"NAD83 11N",1.6,310
"EMPAID_NLC-R10A_2012","2012-06-18","2012-06-15",5,"success","2012-05-26","N",2012,"EM_PAID",530751.989,4983204.262,"NAD83 11N",1.6,310
"EMPAID_NLC-R10A_2012","2012-06-21","2012-06-18",6,"success","2012-05-26","N",2012,"EM_PAID",530751.989,4983204.262,"NAD83 11N",1.6,310
"EMPAID_NLC-R10A_2012","2012-06-26","2012-06-21",7,"success","2012-05-26","N",2012,"EM_PAID",530751.989,4983204.262,"NAD83 11N",1.6,310
"EMPAID_NLC-R10A_2012","2012-06-27","2012-06-26",8,"success","2012-05-26","N",2012,"EM_PAID",530751.989,4983204.262,"NAD83 11N",1.6,310
"EMPAID_NLC-R10A_2012","2012-06-28","2012-06-27",9,"success","2012-05-26","N",2012,"EM_PAID",530751.989,4983204.262,"NAD83 11N",1.6,310
"EMPAID_NLC-R10A_2012","2012-07-03","2012-06-28",10,"success","2012-05-26","N",2012,"EM_PAID",530751.989,4983204.262,"NAD83 11N",1.6,310
"EMPAID_NLC-R10A_2012","2012-07-05","2012-07-03",11,"success","2012-05-26","N",2012,"EM_PAID",530751.989,4983204.262,"NAD83 11N",1.6,310
"EMPAID_NLC-R10A_2012","2012-07-08","2012-07-05",12,"success","2012-05-26","F",2012,"EM_PAID",530751.989,4983204.262,"NAD83 11N",1.6,310
"EMPAID_NLC03A_2017","2017-06-16","2017-06-06",1,"failure","2017-06-02","I",2017,"EM_PAID",531176.812,4983103.215,"NAD83 11N",2.3,258
"EMPAID_NLC03A_2017","2017-06-20","2017-06-16",2,"failure","2017-06-02","I",2017,"EM_PAID",531176.812,4983103.215,"NAD83 11N",2.3,258
"EMPAID_NLC03A_2017","2017-06-23","2017-06-20",3,"failure","2017-06-02","I",2017,"EM_PAID",531176.812,4983103.215,"NAD83 11N",2.3,258
"EMPAID_NLC04A_2013","2013-06-11","2013-06-06",1,"success","2013-06-04","I",2013,"EM_PAID",530845.880796,4983227.26952,"NAD83 11N",2.3,69
"EMPAID_NLC04A_2013","2013-06-14","2013-06-11",2,"success","2013-06-04","I",2013,"EM_PAID",530845.880796,4983227.26952,"NAD83 11N",2.3,69
"EMPAID_NLC04A_2013","2013-06-18","2013-06-14",3,"success","2013-06-04","N",2013,"EM_PAID",530845.880796,4983227.26952,"NAD83 11N",2.3,69
"EMPAID_NLC04A_2013","2013-06-21","2013-06-18",4,"success","2013-06-04","N",2013,"EM_PAID",530845.880796,4983227.26952,"NAD83 11N",2.3,69
"EMPAID_NLC04A_2013","2013-06-25","2013-06-21",5,"success","2013-06-04","N",2013,"EM_PAID",530845.880796,4983227.26952,"NAD83 11N",2.3,69
"EMPAID_NLC04A_2013","2013-06-27","2013-06-25",6,"success","2013-06-04","N",2013,"EM_PAID",530845.880796,4983227.26952,"NAD83 11N",2.3,69
"EMPAID_NLC04A_2013","2013-07-02","2013-06-27",7,"success","2013-06-04","N",2013,"EM_PAID",530845.880796,4983227.26952,"NAD83 11N",2.3,69
"EMPAID_NLC04A_2013","2013-07-04","2013-07-02",8,"success","2013-06-04","N",2013,"EM_PAID",530845.880796,4983227.26952,"NAD83 11N",2.3,69
"EMPAID_NLC04A_2013","2013-07-08","2013-07-04",9,"success","2013-06-04","N",2013,"EM_PAID",530845.880796,4983227.26952,"NAD83 11N",2.3,69
"EMPAID_NLC04A_2013","2013-07-10","2013-07-08",10,"success","2013-06-04","N",2013,"EM_PAID",530845.880796,4983227.26952,"NAD83 11N",2.3,69
"EMPAID_NLC04A_2013","2013-07-11","2013-07-10",11,"success","2013-06-04","N",2013,"EM_PAID",530845.880796,4983227.26952,"NAD83 11N",2.3,69
"EMPAID_NLC04A_2013","2013-07-15","2013-07-11",12,"success","2013-06-04","F",2013,"EM_PAID",530845.880796,4983227.26952,"NAD83 11N",2.3,69
"EMPAID_NLC05A_2015","2015-07-02","2015-06-30",1,"success","2015-05-30","N",2015,"EM_PAID",530585.827,4982794.511,"NAD83 11N",2,227
"EMPAID_NLC05A_2015","2015-07-06","2015-07-02",2,"success","2015-05-30","N",2015,"EM_PAID",530585.827,4982794.511,"NAD83 11N",2,227
"EMPAID_NLC05A_2015","2015-07-13","2015-07-06",3,"success","2015-05-30","F",2015,"EM_PAID",530585.827,4982794.511,"NAD83 11N",2,227
"EMPAID_NLC05A_2016","2016-06-21","2016-06-17",1,"failure","2016-06-13","I",2016,"EM_PAID",530800.825,4982990.133,"NAD83 11N",1.6,230
"EMPAID_NPM09A_2013","2013-06-14","2013-06-11",1,"success","2013-06-08","I",2013,"EM_PAID",527684.65982,4968624.1517,"NAD83 11N",2.6,234
"EMPAID_NPM09A_2013","2013-06-18","2013-06-14",2,"success","2013-06-08","I",2013,"EM_PAID",527684.65982,4968624.1517,"NAD83 11N",2.6,234
"EMPAID_NPM09A_2013","2013-06-25","2013-06-18",3,"success","2013-06-08","N",2013,"EM_PAID",527684.65982,4968624.1517,"NAD83 11N",2.6,234
"EMPAID_NPM09A_2013","2013-07-01","2013-06-25",4,"success","2013-06-08","N",2013,"EM_PAID",527684.65982,4968624.1517,"NAD83 11N",2.6,234
"EMPAID_NPM09A_2013","2013-07-04","2013-07-01",5,"success","2013-06-08","N",2013,"EM_PAID",527684.65982,4968624.1517,"NAD83 11N",2.6,234
"EMPAID_NPM09A_2013","2013-07-08","2013-07-04",6,"success","2013-06-08","N",2013,"EM_PAID",527684.65982,4968624.1517,"NAD83 11N",2.6,234
"EMPAID_NPM09A_2013","2013-07-11","2013-07-08",7,"success","2013-06-08","N",2013,"EM_PAID",527684.65982,4968624.1517,"NAD83 11N",2.6,234
"EMPAID_NPM09A_2013","2013-07-15","2013-07-11",8,"success","2013-06-08","N",2013,"EM_PAID",527684.65982,4968624.1517,"NAD83 11N",2.6,234
"EMPAID_NPM09A_2013","2013-07-16","2013-07-15",9,"success","2013-06-08","N",2013,"EM_PAID",527684.65982,4968624.1517,"NAD83 11N",2.6,234
"EMPAID_NPM09A_2013","2013-07-18","2013-07-16",10,"success","2013-06-08","F",2013,"EM_PAID",527684.65982,4968624.1517,"NAD83 11N",2.6,234
"EMPAID_NPM09A_2014","2014-06-16","2014-06-02",1,"failure","2014-05-29","N",2014,"EM_PAID",527425.092,4968695.772,"NAD83 11N",1.7,222
"EMPAID_NSF02A_2015","2015-05-31","2015-05-28",1,"success","2015-05-19","I",2015,"EM_PAID",550466.694,4957536.369,"NAD83 11N",1.3,32
"EMPAID_NSF02A_2015","2015-06-03","2015-05-31",2,"success","2015-05-19","I",2015,"EM_PAID",550466.694,4957536.369,"NAD83 11N",1.3,32
"EMPAID_NSF02A_2015","2015-06-12","2015-06-03",3,"success","2015-05-19","N",2015,"EM_PAID",550466.694,4957536.369,"NAD83 11N",1.3,32
"EMPAID_NSF02A_2015","2015-06-15","2015-06-12",4,"success","2015-05-19","N",2015,"EM_PAID",550466.694,4957536.369,"NAD83 11N",1.3,32
"EMPAID_NSF02A_2015","2015-06-24","2015-06-15",5,"success","2015-05-19","N",2015,"EM_PAID",550466.694,4957536.369,"NAD83 11N",1.3,32
"EMPAID_NSF02A_2015","2015-06-29","2015-06-24",6,"success","2015-05-19","N",2015,"EM_PAID",550466.694,4957536.369,"NAD83 11N",1.3,32
"EMPAID_NSF02A_2015","2015-06-30","2015-06-29",7,"success","2015-05-19","N",2015,"EM_PAID",550466.694,4957536.369,"NAD83 11N",1.3,32
"EMPAID_NSF02A_2016","2016-05-30","2016-05-25",1,"success","2016-05-18","I",2016,"EM_PAID",550504.649,4956764.463,"NAD83 11N",2.2,141
"EMPAID_NSF02A_2016","2016-06-07","2016-05-30",2,"success","2016-05-18","N",2016,"EM_PAID",550504.649,4956764.463,"NAD83 11N",2.2,141
"EMPAID_NSF02A_2016","2016-06-09","2016-06-07",3,"success","2016-05-18","N",2016,"EM_PAID",550504.649,4956764.463,"NAD83 11N",2.2,141
"EMPAID_NSF02A_2016","2016-06-15","2016-06-09",4,"success","2016-05-18","N",2016,"EM_PAID",550504.649,4956764.463,"NAD83 11N",2.2,141
"EMPAID_NSF02A_2016","2016-06-21","2016-06-15",5,"success","2016-05-18","N",2016,"EM_PAID",550504.649,4956764.463,"NAD83 11N",2.2,141
"EMPAID_NSF02A_2016","2016-06-24","2016-06-21",6,"success","2016-05-18","N",2016,"EM_PAID",550504.649,4956764.463,"NAD83 11N",2.2,141
"EMPAID_NSF02A_2016","2016-06-27","2016-06-24",7,"success","2016-05-18","N",2016,"EM_PAID",550504.649,4956764.463,"NAD83 11N",2.2,141
"EMPAID_NSF02A_2016","2016-06-30","2016-06-27",8,"success","2016-05-18","F",2016,"EM_PAID",550504.649,4956764.463,"NAD83 11N",2.2,141
"EMPAID_NSF04A_2012","2012-06-22","2012-06-19",1,"success","2012-05-30","N",2012,"EM_PAID",550503.181,4957885.985,"NAD83 11N",3.3,1
"EMPAID_NSF04A_2012","2012-06-25","2012-06-22",2,"success","2012-05-30","N",2012,"EM_PAID",550503.181,4957885.985,"NAD83 11N",3.3,1
"EMPAID_NSF04A_2012","2012-07-02","2012-06-25",3,"success","2012-05-30","N",2012,"EM_PAID",550503.181,4957885.985,"NAD83 11N",3.3,1
"EMPAID_NSF04A_2012","2012-07-05","2012-07-02",4,"success","2012-05-30","N",2012,"EM_PAID",550503.181,4957885.985,"NAD83 11N",3.3,1
"EMPAID_NSF04A_2012","2012-07-09","2012-07-05",5,"success","2012-05-30","N",2012,"EM_PAID",550503.181,4957885.985,"NAD83 11N",3.3,1
"EMPAID_NSF04A_2012","2012-07-10","2012-07-09",6,"success","2012-05-30","F",2012,"EM_PAID",550503.181,4957885.985,"NAD83 11N",3.3,1
"EMPAID_NSF05A_2016","2016-06-10","2016-06-07",1,"success","2016-06-06","I",2016,"EM_PAID",550603.382,4958267.065,"NAD83 11N",1.4,330
"EMPAID_NSF05A_2016","2016-06-21","2016-06-10",2,"success","2016-06-06","I",2016,"EM_PAID",550603.382,4958267.065,"NAD83 11N",1.4,330
"EMPAID_NSF05A_2016","2016-06-24","2016-06-21",3,"success","2016-06-06","N",2016,"EM_PAID",550603.382,4958267.065,"NAD83 11N",1.4,330
"EMPAID_NSF05A_2016","2016-06-28","2016-06-24",4,"success","2016-06-06","N",2016,"EM_PAID",550603.382,4958267.065,"NAD83 11N",1.4,330
"EMPAID_NSF05A_2016","2016-06-30","2016-06-28",5,"success","2016-06-06","N",2016,"EM_PAID",550603.382,4958267.065,"NAD83 11N",1.4,330
"EMPAID_NSF05A_2016","2016-07-05","2016-06-30",6,"success","2016-06-06","N",2016,"EM_PAID",550603.382,4958267.065,"NAD83 11N",1.4,330
"EMPAID_NSF05A_2016","2016-07-11","2016-07-05",7,"success","2016-06-06","N",2016,"EM_PAID",550603.382,4958267.065,"NAD83 11N",1.4,330
